date,pred,ploba,label
20150406.0,0,0.48387096774193555,0
20150407.0,0,0.4873071127376258,0
20150408.0,1,0.5004955773604404,0
20150409.0,0,0.4857330540800787,0
20150410.0,1,0.5004955773604404,0
20150413.0,0,0.48387096774193555,0
20150414.0,1,0.5004955773604404,0
20150415.0,0,0.4869085619399617,0
20150416.0,1,0.5004955773604404,0
20150417.0,0,0.4735873998594227,0
20150420.0,0,0.49340084574729515,0
20150421.0,0,0.48387096774193555,0
20150422.0,0,0.4777497982695318,0
20150423.0,0,0.4778794302975658,0
20150424.0,0,0.48387096774193555,0
20150427.0,0,0.48864144337925014,0
20150428.0,0,0.48471298019273973,0
20150430.0,0,0.4779422586831734,0
20150501.0,0,0.48387096774193555,0
20150508.0,0,0.4252612880055185,0
20150511.0,0,0.48387096774193555,0
20150512.0,0,0.48160163670259387,0
20150513.0,0,0.47805504969589513,0
20150514.0,0,0.48387096774193555,0
20150515.0,0,0.48387096774193555,0
20150518.0,0,0.48387096774193555,0
20150519.0,0,0.47532673912253776,0
20150520.0,0,0.47856106922733804,0
20150521.0,0,0.48387096774193555,0
20150522.0,0,0.48188429940785554,0
20150525.0,0,0.48387096774193555,0
20150526.0,0,0.48387096774193555,0
20150527.0,0,0.4837283400856188,0
20150528.0,1,0.6046800627895172,0
20150529.0,0,0.24310260846423842,0
20150601.0,0,0.25182370850370367,0
20150602.0,0,0.36483282105334947,0
20150603.0,0,0.3233333982494398,0
20150604.0,0,0.49999958597725724,0
20150605.0,0,0.47375424063203064,0
20150608.0,0,0.49462365591397844,0
20150609.0,0,0.47375424063203064,0
20150610.0,0,0.49057558214092883,0
20150611.0,0,0.47375424063203064,0
20150612.0,1,0.5450444696495849,0
20150616.0,0,0.49462365591397844,0
20150617.0,0,0.47375424063203064,0
20150618.0,0,0.4859903129482174,0
20150619.0,1,0.5262576456073168,0
20150622.0,0,0.4857162045639672,1
20150623.0,1,0.5053763440860215,1
20150624.0,1,0.5053763440860215,1
20150625.0,0,0.43349355021680613,1
20150626.0,0,0.3122412104846376,1
20150629.0,0,0.4835413754818245,0
20150630.0,1,0.505519500923449,0
20150701.0,0,0.4659519295408885,1
20150702.0,1,0.5851438482485203,1
20150703.0,0,0.47456474598433207,1
20150706.0,0,0.47983478846275207,1
20150707.0,1,0.7013703060236419,1
20150708.0,0,0.4306796532559304,0
20150709.0,1,0.5771684299534218,0
20150710.0,0,0.4466550450628249,0
20150714.0,1,0.5721003986337895,0
20150715.0,1,0.5543770241134143,0
20150716.0,1,0.5106490980746252,0
20150717.0,0,0.45350975265382865,0
20150721.0,1,0.5928400409754897,1
20150722.0,0,0.47615138509452004,0
20150723.0,1,0.603485158928778,0
20150724.0,1,0.5570387466880713,0
20150727.0,1,0.6193761659360801,0
20150728.0,1,0.5701910279727724,0
20150729.0,1,0.6044778614489966,0
20150730.0,1,0.6918228122716424,0
20150731.0,1,0.6419890934272424,0
20150803.0,1,0.5419458612682918,0
20150804.0,1,0.5306152518548682,0
20150805.0,1,0.5753599363338402,0
20150806.0,1,0.5083983465552175,0
20150807.0,0,0.4779359317357533,0
20150810.0,0,0.46527733878724853,0
20150811.0,0,0.4641978862540713,0
20150812.0,1,0.5538760355194855,0
20150813.0,1,0.549551797149221,0
20150814.0,1,0.6020114273898695,1
20150818.0,1,0.5141189662570036,1
20150819.0,1,0.7011404435801195,1
20150820.0,1,0.5877263518244729,1
20150821.0,1,0.6684912695184041,1
20150824.0,1,0.5291274327252478,1
20150825.0,1,0.5802226372236091,0
20150826.0,1,0.5431429381151566,0
20150827.0,1,0.6294129242406225,0
20150828.0,1,0.5369807226457205,1
20150831.0,0,0.4105639244292703,1
20150901.0,0,0.44738400460525574,0
20150902.0,1,0.6357142586444551,0
20150903.0,1,0.6437359041386519,1
20150904.0,0,0.39241143348605045,0
20150907.0,1,0.9293055613010985,0
20150908.0,1,0.8061670888636586,0
20150909.0,1,0.6714512963191525,0
20150910.0,1,0.5107313665427242,0
20150911.0,0,0.4300865955802895,0
20150915.0,0,0.28007977911318804,0
20150916.0,1,0.5366250347611495,0
20150917.0,0,0.18432294898763074,1
20150918.0,0,0.20584271100336793,1
20150924.0,1,0.5634462388677448,1
20150925.0,1,0.895130727286679,1
20150928.0,0,0.29018587777155924,0
20150929.0,1,0.6197425506810565,0
20150930.0,0,0.4923694735808552,0
20151001.0,1,0.5030506758725154,0
20151002.0,1,0.6233006983661442,0
20151005.0,1,0.5000224642530857,0
20151006.0,0,0.32172398190929224,0
20151007.0,1,0.6431782781318575,0
20151008.0,1,0.5039370078740157,0
20151009.0,0,0.49682252933752624,0
20151014.0,1,0.6164039043938756,0
20151015.0,1,0.9513206577610165,0
20151016.0,1,0.520269479647594,0
20151019.0,0,0.2282476105410279,0
20151020.0,1,0.6225444933177804,0
20151021.0,1,0.5272375005985142,0
20151022.0,0,0.22586539355823176,0
20151023.0,0,0.1494244887647766,0
20151026.0,0,0.27561102948313904,0
20151027.0,0,0.41213646299708273,0
20151028.0,0,0.38412793383276844,0
20151029.0,1,0.5226583938232126,0
20151030.0,1,0.5630278883194245,0
20151102.0,1,0.5080737143545878,0
20151104.0,1,0.7049286647688022,0
20151105.0,1,0.5575233340757564,0
20151106.0,0,0.31610105791615817,0
20151110.0,1,0.5017145252779621,0
20151111.0,0,0.31876737607875005,0
20151112.0,1,0.753013937372546,0
20151113.0,1,0.6081380519254924,0
20151116.0,0,0.38587079534992136,0
20151117.0,0,0.16932640142502145,0
20151118.0,0,0.09050038281389364,0
20151119.0,1,0.526318057253371,0
20151120.0,0,0.39388128250738075,0
20151124.0,0,0.4495341387977862,0
20151125.0,0,0.4079314990175199,0
20151126.0,0,0.09577340659555812,0
20151127.0,0,0.31990753612804695,0
20151130.0,0,0.4096215763923586,0
20151201.0,0,0.4546476710922075,0
20151202.0,0,0.40954397842419044,0
20151203.0,0,0.4102156708145975,0
20151204.0,1,0.5533200926466639,0
20151207.0,1,0.5248921866736939,1
20151208.0,0,0.48589981688502704,1
20151209.0,1,0.5678603849001567,1
20151210.0,1,0.5652108434392019,1
20151211.0,0,0.427591864759427,1
20151215.0,1,0.5404903599124182,0
20151216.0,1,0.5264978581151907,0
20151217.0,1,0.5421710706609373,0
20151218.0,0,0.4628285617155557,0
20151221.0,1,0.8809254816954983,0
20151222.0,1,0.6242932870678939,0
20151224.0,0,0.2794531292686383,0
20151225.0,0,0.4033281710477731,0
20151228.0,1,0.7108084289924835,1
20151229.0,1,0.5649214454530896,1
20151230.0,0,0.18089884946332074,1
20160104.0,1,0.6523516957926851,1
20160105.0,1,0.5727423469238281,1
20160106.0,1,0.5907681723537522,1
20160107.0,1,0.5396456831705198,1
20160108.0,0,0.39016083382251804,1
20160112.0,1,0.5277161590871348,1
20160113.0,1,0.6158171313757255,1
20160114.0,1,0.6953660016970274,1
20160115.0,1,0.5375412980045017,1
20160118.0,1,0.5859504876310043,1
20160119.0,1,0.7675378802157089,1
20160120.0,1,0.5638201704509302,1
20160121.0,1,0.7059894754291902,0
20160122.0,1,0.7982152029471341,0
20160125.0,0,0.3850523235588626,0
20160126.0,0,0.22558398076574232,0
20160127.0,0,0.4832553562826524,0
20160128.0,1,0.5340309997200791,0
20160129.0,1,0.5828727677012752,1
20160201.0,1,0.5363685763109909,1
20160202.0,1,0.5049337067903267,1
20160203.0,1,0.5573460772581338,1
20160204.0,0,0.1893620227521222,1
20160205.0,0,0.4824575121095166,1
20160208.0,0,0.4737489189015165,1
20160209.0,0,0.4813996267043565,1
20160210.0,0,0.4651438468604266,1
20160212.0,0,0.44610737153156,0
20160216.0,1,0.8429643156064563,0
20160217.0,1,0.505073159878352,0
20160218.0,0,0.40765854018960973,0
20160219.0,0,0.3916645527637745,0
20160222.0,0,0.46132136807267426,0
20160223.0,0,0.3706982955355377,0
20160224.0,0,0.39228035313732834,0
20160225.0,0,0.3721632959402484,0
20160226.0,0,0.36201062297057424,0
20160229.0,0,0.35759505711014217,0
20160301.0,0,0.41194655610980396,0
20160302.0,0,0.40439600529357866,0
20160303.0,0,0.39432774345864324,0
20160304.0,0,0.3721632959402484,0
20160307.0,0,0.4423011302472798,0
20160308.0,0,0.36750047298470734,0
20160309.0,0,0.3776518399119926,0
20160310.0,0,0.42298211128819635,0
20160311.0,0,0.45598130023285766,0
20160314.0,0,0.424395754540449,0
20160315.0,0,0.2996884371010596,0
20160316.0,0,0.40439600529357866,0
20160317.0,0,0.37845652732603774,0
20160318.0,0,0.42532513956513507,0
20160322.0,1,0.5881154403175357,0
20160323.0,0,0.3862709101433714,0
20160324.0,0,0.3738367161279933,0
20160325.0,0,0.4053858490553335,1
20160328.0,0,0.4083468700072371,0
20160329.0,0,0.33280201170248286,1
20160330.0,0,0.44050174451045704,1
20160331.0,0,0.40009989822784015,1
20160401.0,0,0.3752140649880196,0
20160404.0,0,0.3416323098291159,0
20160405.0,1,0.7639494340947853,0
20160406.0,0,0.3677387856527472,0
20160407.0,1,0.5711629090383562,0
20160408.0,1,0.604905949353012,0
20160412.0,1,0.9016745199151609,1
20160413.0,1,0.6883972893314138,1
20160414.0,0,0.3863837663297945,1
20160415.0,0,0.48253789317430923,1
20160418.0,0,0.18143062221971643,0
20160419.0,0,0.418937552447475,0
20160420.0,0,0.2747310521810301,0
20160421.0,0,0.48116932813548596,0
20160422.0,0,0.33770146037328547,0
20160425.0,1,0.6064905801251577,0
20160426.0,0,0.3870901278885525,0
20160427.0,1,0.51672555967839,0
20160428.0,1,0.7405623844474478,1
20160502.0,1,0.7513750173493912,0
20160509.0,1,0.6885760054683865,0
20160510.0,1,0.8051313885906817,0
20160511.0,1,0.6538301040124591,0
20160512.0,1,0.6502104836892629,0
20160513.0,1,0.5338268360884552,0
20160516.0,1,0.5472686541871435,0
20160517.0,0,0.4238951136897235,0
20160518.0,0,0.4450775183852343,0
20160519.0,0,0.31301457596916227,0
20160520.0,1,0.8025191727407126,0
20160523.0,1,0.6225033864566832,0
20160524.0,0,0.43048547961489897,0
20160525.0,0,0.2721186511798876,0
20160526.0,0,0.21718318852284202,0
20160527.0,0,0.487128679099553,0
20160530.0,0,0.4161988025184617,0
20160531.0,1,0.6258900144633694,0
20160601.0,0,0.3493030646800992,0
20160602.0,0,0.4726227833495753,0
20160603.0,1,0.5030004010781363,0
20160606.0,1,0.5239171773456965,1
20160607.0,1,0.6393290644296579,1
20160608.0,1,0.550065827840521,1
20160609.0,0,0.32635853999179504,1
20160610.0,1,0.7132744640757883,1
20160614.0,1,0.5173734142151253,0
20160615.0,1,0.5576259641803734,0
20160616.0,1,0.5600254132737785,0
20160617.0,1,0.6505903528257969,1
20160620.0,1,0.6937546546224285,1
20160621.0,1,0.6926520293007862,1
20160622.0,0,0.35526359629794924,1
20160623.0,0,0.2721267399283417,1
20160624.0,1,0.5928626790236197,0
20160627.0,1,0.6254241085979684,0
20160628.0,1,0.8323198754835054,0
20160629.0,1,0.7568045916809032,0
20160630.0,1,0.5462483194611296,0
20160701.0,1,0.6048599241603048,0
20160704.0,1,0.6596880603187908,1
20160705.0,1,0.7223410467952844,0
20160706.0,0,0.3491402975549201,0
20160707.0,1,0.719105192235265,0
20160708.0,1,0.7096900760555196,0
20160711.0,1,0.6400181600003609,0
20160712.0,0,0.373930019582779,0
20160713.0,0,0.4075740618911426,0
20160714.0,0,0.4262169056249136,0
20160715.0,0,0.4790567514030051,0
20160720.0,1,0.5344614576078384,0
20160721.0,0,0.43260020061069226,0
20160722.0,1,0.5135748309468968,0
20160725.0,0,0.3628835062278898,0
20160726.0,0,0.2602236317895416,0
20160727.0,0,0.32138087593678244,0
20160728.0,1,0.56948267202667,0
20160729.0,1,0.5785595530187918,0
20160801.0,1,0.647568481128584,0
20160802.0,1,0.8112322289121239,0
20160803.0,0,0.49036421907197486,0
20160804.0,1,0.5767210067075248,0
20160805.0,0,0.3814506725303751,0
20160808.0,0,0.35275833514560706,0
20160809.0,1,0.5332269687765582,0
20160810.0,0,0.29218212378237957,0
20160812.0,0,0.48477528683655047,0
20160815.0,0,0.37710515427243,0
20160816.0,0,0.2701894681582848,0
20160817.0,0,0.4143272416130317,0
20160818.0,0,0.08666741467442458,0
20160819.0,0,0.43107823729338085,0
20160822.0,0,0.3167117536298346,0
20160823.0,0,0.4935882342721441,0
20160824.0,0,0.24582191284169783,0
20160825.0,0,0.28554338536484825,0
20160826.0,0,0.17935980134581253,0
20160829.0,0,0.37183184963953725,0
20160830.0,0,0.31947163616654534,0
20160831.0,0,0.4557957776090335,0
20160901.0,0,0.34678452512741165,0
20160902.0,0,0.4601613670944123,0
20160905.0,1,0.6180047328709599,0
20160906.0,0,0.25057262061882896,0
20160907.0,1,0.5713210723611016,0
20160908.0,0,0.2206323928328551,0
20160909.0,1,0.6551419835197563,1
20160913.0,1,0.5795297413771696,0
20160914.0,1,0.5786798721039346,0
20160915.0,0,0.48742884434988354,0
20160916.0,0,0.4098844574470747,0
20160920.0,0,0.298807408374007,0
20160921.0,1,0.7522440800102133,0
20160923.0,0,0.3967537159034786,0
20160926.0,1,0.5175259235182335,0
20160927.0,0,0.47566300198905737,0
20160928.0,0,0.27897202510392843,0
20160929.0,0,0.39596651318301274,0
20160930.0,0,0.412209738850421,0
20161003.0,0,0.4016876882981334,0
20161004.0,0,0.45646136500779283,0
20161005.0,0,0.3579056866030145,0
20161006.0,0,0.28563691798044033,0
20161007.0,0,0.35630434824591367,0
20161012.0,0,0.20747023580071805,0
20161013.0,0,0.28737862188269314,0
20161014.0,1,0.5278883381191801,0
20161017.0,0,0.47698085735608126,0
20161018.0,1,0.6155591923322744,0
20161019.0,0,0.47547331729312464,0
20161020.0,1,0.6980544094398021,0
20161021.0,0,0.42330511571664103,0
20161024.0,0,0.3367564282709964,0
20161025.0,1,0.5595311792706262,0
20161026.0,0,0.4124062406698988,1
20161027.0,0,0.32818930289813875,1
20161028.0,0,0.4033714100887519,1
20161031.0,0,0.30959957842118174,1
20161101.0,0,0.3682853775184758,1
20161102.0,0,0.34484449945723644,1
20161104.0,1,0.569886047295392,0
20161107.0,0,0.4848493277979183,1
20161108.0,0,0.4650466693160102,1
20161109.0,0,0.35127548597688996,0
20161110.0,0,0.42685915127772356,0
20161111.0,0,0.46575936106826044,0
20161115.0,0,0.46049654291436254,0
20161116.0,1,0.5691440904222479,0
20161117.0,1,0.7067360331804288,0
20161118.0,0,0.4819217693728791,0
20161121.0,1,0.5495096976335875,0
20161122.0,0,0.2105110983809736,0
20161124.0,0,0.3390597489135022,0
20161125.0,1,0.7086027719254937,0
20161128.0,1,0.5072635593805421,0
20161129.0,0,0.2942881143947667,0
20161130.0,1,0.5444260352250927,0
20161201.0,1,0.5652056226296822,0
20161202.0,1,0.5306585461488474,0
20161205.0,1,0.5600386449554181,0
20161206.0,1,0.6767604227545531,0
20161207.0,1,0.5896865553780513,0
20161208.0,0,0.371693101925658,0
20161209.0,1,0.5849078166221097,0
20161213.0,0,0.40409250454055134,0
20161214.0,0,0.2845613593543143,0
20161215.0,0,0.486462430770778,0
20161216.0,0,0.3618147634005107,0
20161219.0,1,0.5360661638877011,0
20161220.0,1,0.578334985251597,0
20161221.0,0,0.3438744862368425,0
20161222.0,0,0.3902894549134368,1
20161226.0,0,0.2835054761308572,0
20161227.0,1,0.5674745343362538,0
20161228.0,1,0.6001572737985957,0
20161229.0,0,0.31669973577349,0
20161230.0,1,0.506244643338848,0
20170104.0,0,0.4165032093669092,0
20170105.0,1,0.5910689952471008,0
20170106.0,0,0.4032736953085994,0
20170110.0,0,0.46369187031247144,0
20170111.0,1,0.6184323217971408,0
20170112.0,1,0.69955765487876,0
20170113.0,0,0.4014359097902754,0
20170116.0,0,0.46339316000734776,0
20170117.0,0,0.2720526376278136,0
20170118.0,0,0.37548193103443184,0
20170119.0,0,0.36041604639001523,0
20170120.0,0,0.37548193103443184,0
20170123.0,0,0.44982949271236666,0
20170124.0,0,0.37675479689182867,0
20170125.0,0,0.4930460233730473,0
20170126.0,0,0.37548193103443184,0
20170127.0,0,0.3948758621727742,0
20170130.0,0,0.3587303999808522,0
20170131.0,0,0.3994893001513546,0
20170201.0,0,0.11121843638498706,0
20170202.0,0,0.2701768224240556,0
20170203.0,0,0.20464113890554186,0
20170206.0,1,0.5255744848447956,0
20170207.0,0,0.2220227153735062,0
20170208.0,0,0.4801312406911917,0
20170209.0,0,0.320582958584235,0
20170210.0,0,0.3115072215604875,0
20170214.0,0,0.3935440209484713,0
20170215.0,0,0.16546798744439312,0
20170216.0,0,0.2917345374715959,0
20170217.0,0,0.16570770009924288,0
20170220.0,0,0.35864858592836224,0
20170221.0,0,0.3342701043619622,0
20170222.0,0,0.2597386565820842,0
20170223.0,0,0.2506318348243579,0
20170224.0,0,0.18617277067531765,0
20170227.0,0,0.3101288316087947,0
20170228.0,0,0.2574528048530711,0
20170301.0,0,0.38091582580700684,0
20170302.0,0,0.27140055589636114,0
20170303.0,0,0.26641480767627834,0
20170306.0,0,0.375882409313384,0
20170307.0,0,0.3308177988558457,0
20170308.0,0,0.34680664133179395,0
20170309.0,0,0.41635627132252,0
20170310.0,0,0.3386868721009718,0
20170313.0,0,0.3774903445612395,0
20170314.0,0,0.44088817891773124,0
20170315.0,0,0.33975448500769967,0
20170316.0,0,0.24973706902038262,1
20170317.0,0,0.2900458087948467,1
20170321.0,0,0.23303596233009155,1
20170322.0,0,0.433762470354549,0
20170323.0,0,0.3514070756235368,0
20170324.0,0,0.4542010910345916,0
20170327.0,0,0.4552914564514448,0
20170328.0,0,0.28610521792642646,0
20170329.0,0,0.32998638903261696,0
20170330.0,0,0.39810150172035036,0
20170331.0,0,0.3867175910225804,0
20170403.0,0,0.4503863160968249,0
20170404.0,0,0.48302281130747465,0
20170405.0,1,0.5072118776574919,1
20170406.0,0,0.4443797596532053,0
20170407.0,1,0.5329933328596559,0
20170411.0,0,0.4082304214147499,0
20170412.0,0,0.49546040418465354,0
20170413.0,0,0.3884725904421889,0
20170414.0,0,0.43951049571071565,0
20170417.0,0,0.4588837997824392,0
20170418.0,1,0.5728237521284089,0
20170419.0,0,0.4567605899003787,0
20170420.0,0,0.410469032961318,0
20170421.0,1,0.5259979758509146,0
20170424.0,0,0.4080430888060841,0
20170425.0,0,0.4556476222889958,0
20170426.0,1,0.5221496674060395,0
20170427.0,0,0.4562877663231371,0
20170428.0,0,0.30805008211056684,0
20170501.0,0,0.45351764283064944,0
20170502.0,0,0.1754649342158565,0
20170509.0,0,0.36240426765066597,0
20170510.0,0,0.4460371535939622,0
20170511.0,0,0.4878173590068538,0
20170512.0,0,0.45524165495912794,0
20170515.0,1,0.5642254724351631,0
20170516.0,0,0.398415280422202,0
20170517.0,0,0.3839697542068507,0
20170518.0,1,0.6347422497573589,0
20170519.0,0,0.42871622077840943,0
20170522.0,0,0.4279042531775609,0
20170523.0,1,0.5948116600980368,0
20170524.0,1,0.5469090486669369,0
20170525.0,0,0.4356506058323321,0
20170526.0,0,0.4647930757404257,0
20170529.0,0,0.4356506058323321,0
20170530.0,1,0.5318567872459096,0
20170531.0,0,0.37768229223184036,0
20170601.0,0,0.38001142301554186,0
20170602.0,1,0.5708198136663137,0
20170605.0,1,0.5806213544670858,0
20170606.0,0,0.40642215220946476,0
20170607.0,0,0.42919311478852157,0
20170608.0,0,0.49334223306289915,0
20170609.0,0,0.4493786405171449,0
20170613.0,1,0.5305818722635437,0
20170614.0,0,0.42931579679181625,0
20170615.0,0,0.3601177869586217,0
20170616.0,0,0.4892365279571516,0
20170619.0,0,0.4995773171841662,0
20170620.0,0,0.3968734714545957,0
20170621.0,0,0.45620090399855767,0
20170622.0,0,0.3613470268768024,0
20170623.0,1,0.5396748376262607,0
20170626.0,0,0.38271909432300205,0
20170627.0,0,0.40880049857362816,0
20170628.0,0,0.3986613290450368,0
20170629.0,0,0.40245511920840493,0
20170630.0,0,0.3653768088011569,0
20170703.0,0,0.36539496760660145,0
20170704.0,1,0.5019103164260189,0
20170705.0,0,0.4501698522584221,0
20170706.0,0,0.4675086135538279,0
20170707.0,0,0.476017369017992,0
20170710.0,1,0.6308556335564327,0
20170711.0,0,0.439240245938016,0
20170712.0,0,0.38901474204549297,0
20170713.0,0,0.2934073896854626,0
20170714.0,0,0.42832336247678926,0
20170719.0,1,0.5384598704291218,0
20170720.0,0,0.41435393536920445,0
20170721.0,0,0.4800739991953074,0
20170724.0,0,0.44075677898795346,0
20170725.0,1,0.5050569623694708,0
20170726.0,1,0.5343404792737911,0
20170727.0,0,0.38527880648178947,0
20170728.0,1,0.561685574374859,0
20170731.0,0,0.47710397385519704,0
20170801.0,1,0.5769028496661015,0
20170802.0,0,0.4175418200977548,1
20170803.0,0,0.40118322421462094,1
20170804.0,1,0.5318531704948272,1
20170807.0,1,0.5197077134998901,1
20170808.0,0,0.29968503094804494,1
20170809.0,0,0.49797157121502733,0
20170810.0,1,0.5199991495037146,0
20170814.0,0,0.45714490770548044,0
20170815.0,0,0.35879091242020306,0
20170816.0,0,0.4708351582899075,0
20170817.0,1,0.5461773418838743,0
20170818.0,0,0.4004136727546302,0
20170821.0,0,0.3976283877171422,0
20170822.0,1,0.565983287942172,0
20170823.0,1,0.5400105359139693,0
20170824.0,0,0.4956589903689931,0
20170825.0,1,0.5137649766586387,0
20170828.0,1,0.5017580523231354,0
20170829.0,0,0.4908480371902203,0
20170830.0,0,0.4070708683073237,0
20170831.0,0,0.40887024814907247,0
20170901.0,0,0.4657385573310244,1
20170904.0,0,0.48514969760025084,0
20170905.0,1,0.6711642271597419,0
20170906.0,1,0.6292661900596238,0
20170907.0,0,0.462687736115304,0
20170908.0,0,0.47809228470376897,0
20170912.0,0,0.4508241149846122,0
20170913.0,1,0.6078566410967364,0
20170914.0,1,0.5086605223246848,0
20170915.0,1,0.6525790640518779,0
20170919.0,1,0.6363979278937681,0
20170920.0,0,0.3883674146376563,0
20170921.0,1,0.6306994504040475,0
20170922.0,1,0.5167804774992631,0
20170925.0,0,0.461629852241874,0
20170926.0,0,0.3541857298030477,0
20170927.0,1,0.505464288898477,0
20170928.0,1,0.505464288898477,0
20170929.0,1,0.5623280528513146,0
20171002.0,0,0.4408924380390191,0
20171003.0,1,0.6357909346699644,0
20171004.0,1,0.6193138831750782,0
20171005.0,1,0.5337292663364827,0
20171006.0,1,0.6115891808605299,0
20171011.0,0,0.49265960426275746,0
20171012.0,0,0.37748775965577946,0
20171013.0,0,0.361788506335154,0
20171016.0,0,0.3794452416550673,0
20171017.0,0,0.4186172189204402,0
20171018.0,1,0.504927082978486,0
20171019.0,1,0.5558167159544857,0
20171020.0,1,0.6118627353676311,0
20171023.0,0,0.4975662664849107,0
20171024.0,1,0.5485231631535237,0
20171025.0,1,0.6335783541518352,0
20171026.0,1,0.6022265835233693,0
20171027.0,1,0.656810599946032,0
20171030.0,1,0.5942779703600785,0
20171031.0,1,0.5718041505546971,0
20171101.0,1,0.5877825044331263,1
20171102.0,1,0.6346557252664322,1
20171106.0,1,0.6563945744913858,1
20171107.0,1,0.5651399958697937,1
20171108.0,0,0.42917221409928963,1
20171109.0,1,0.5809542461977404,0
20171110.0,0,0.38687026009141706,0
20171114.0,0,0.47081076071106764,0
20171115.0,0,0.470301688728678,0
20171116.0,1,0.5808390448917311,0
20171117.0,0,0.48162634552542144,0
20171120.0,0,0.44695730379431964,0
20171121.0,1,0.502248264822769,0
20171122.0,0,0.4853256675624524,0
20171124.0,0,0.423830221573645,0
20171127.0,0,0.41489658048494527,0
20171128.0,1,0.5863881862166738,0
20171129.0,1,0.5631693460049713,0
20171130.0,0,0.327130358073813,0
20171201.0,1,0.5178130516499492,0
20171204.0,0,0.4575691985811516,0
20171205.0,0,0.44553359284073046,0
20171206.0,1,0.5131248373784911,0
20171207.0,1,0.5987471441693719,0
20171208.0,0,0.3811037861880941,0
20171212.0,1,0.5788021417190172,0
20171213.0,1,0.5453800658306759,0
20171214.0,1,0.5399147797440103,0
20171215.0,1,0.5985092913224274,0
20171218.0,1,0.5352770371442563,0
20171219.0,1,0.5076823601634557,0
20171220.0,0,0.4249838018490833,0
20171221.0,0,0.48996415033715685,0
20171222.0,0,0.3669293359493343,0
20171225.0,1,0.698114002077419,0
20171226.0,0,0.310030478307518,0
20171227.0,0,0.37417580561740804,0
20171228.0,0,0.3422163423147926,0
20171229.0,1,0.5275132832460032,0
20180104.0,0,0.404425583287476,0
20180105.0,0,0.35372086536858216,0
20180109.0,0,0.2685135285882908,0
20180110.0,0,0.48293413664385537,0
20180111.0,1,0.6161421436175056,0
20180112.0,0,0.4580989504324137,0
20180115.0,0,0.4444084649598909,0
20180116.0,0,0.4940738685656345,0
20180117.0,0,0.44567574132296994,0
20180118.0,0,0.4640748671306265,0
20180119.0,0,0.27522694528597996,0
20180122.0,0,0.48781182378434945,0
20180123.0,0,0.4532122713520974,0
20180124.0,0,0.3877447351916764,0
20180125.0,0,0.38495841836541367,0
20180126.0,0,0.44070078018677006,0
20180129.0,0,0.4158147215012065,1
20180130.0,0,0.44270614301241606,1
20180131.0,0,0.41009300320195796,1
20180201.0,0,0.28278503123281773,1
20180202.0,0,0.39969029911700255,1
20180206.0,0,0.47544394319093114,1
20180207.0,1,0.5961131950149698,1
20180208.0,1,0.5498457153965202,1
20180209.0,1,0.6469780812897754,0
20180213.0,1,0.6235162265892158,0
20180214.0,0,0.4760102657580444,0
20180215.0,1,0.6878856565606993,0
20180216.0,0,0.48094055118393175,0
20180219.0,1,0.6884711966202847,0
20180220.0,0,0.4467179678805176,0
20180221.0,1,0.5153372686739381,0
20180222.0,0,0.4776297875419459,0
20180223.0,1,0.682490892497864,1
20180226.0,1,0.523520205037855,1
