date,pred,proba,label
20141211,1,0.6756666666666666,0
20141212,1,0.7002998024519765,0
20141215,1,0.6743698632084342,0
20141216,1,0.7216666666666666,0
20141217,1,0.7471422324781529,0
20141218,1,0.6882507385003422,0
20141219,1,0.611891639882915,0
20141222,1,0.7303248561126137,0
20141224,1,0.563020090086771,0
20141225,1,0.6252027659055086,0
20141226,0,0.4722236955014686,0
20141229,1,0.5831829330257747,0
20141230,1,0.5672466994213106,0
20150105,1,0.6843639703742752,0
20150106,1,0.6838888888888889,0
20150107,1,0.5761808298410682,0
20150108,1,0.638490022451674,0
20150109,1,0.5610313936973149,0
20150113,1,0.7271453597001927,0
20150114,1,0.5550350376378305,0
20150115,1,0.563844397598351,0
20150116,1,0.6069999491686556,0
20150119,1,0.5112690204005826,0
20150120,1,0.5425237905811325,0
20150121,0,0.4583611111111111,0
20150122,1,0.6107711794066272,0
20150123,1,0.7476050953089193,0
20150126,1,0.5769251492303694,0
20150127,1,0.5856710970876953,0
20150128,1,0.5679200151006676,0
20150129,0,0.45571308970930796,0
20150130,0,0.42519625053231225,0
20150202,1,0.7629089549029423,0
20150203,1,0.5685824388050094,0
20150204,1,0.5021976600676803,0
20150205,1,0.5335330838000255,0
20150206,1,0.5504356543384915,0
20150209,0,0.458369706557929,0
20150210,0,0.2775791062727581,0
20150212,0,0.4990607733029755,0
20150213,1,0.5097814118418024,0
20150216,1,0.5816190799559136,0
20150217,0,0.39966929068950036,0
20150218,1,0.5520935322461824,0
20150219,0,0.37543349611815896,0
20150220,1,0.5334505354895515,0
20150223,0,0.40509852745837255,0
20150224,1,0.5991739413680663,0
20150225,0,0.4345133845088466,0
20150226,0,0.276964109008844,0
20150227,0,0.38976206571773325,0
20150302,0,0.35902375791204955,0
20150303,0,0.19695530682883156,0
20150304,0,0.46598986250003527,0
20150305,0,0.35541003923499687,0
20150306,0,0.4157944277246947,0
20150309,0,0.2499659791852472,0
20150310,0,0.2777563367294569,0
20150311,0,0.451460094216851,0
20150312,0,0.3323807537474714,0
20150313,0,0.481517600100367,0
20150316,0,0.4129058263303005,0
20150317,0,0.330189702655857,0
20150318,0,0.30132441021276035,0
20150319,0,0.4269456431392783,0
20150320,0,0.31976461197580963,0
20150323,0,0.34180488596086767,0
20150324,0,0.19580177479054728,0
20150325,0,0.37485831924231827,0
20150326,0,0.4497659768612789,0
20150327,1,0.6641110005222585,0
20150330,1,0.6404575988059148,0
20150331,0,0.48096256287102873,0
20150401,1,0.6797029479533827,0
20150402,1,0.704906187570583,0
20150403,1,0.5319774535038598,0
20150406,0,0.3991089920204775,0
20150407,0,0.3532174001464004,0
20150408,0,0.4642133871866917,0
20150409,0,0.34496275530586223,0
20150410,0,0.4390128510603414,0
20150413,0,0.37490142931461684,0
20150414,0,0.3994754955580253,0
20150415,0,0.42356232783767195,0
20150416,0,0.2748284060384192,0
20150417,0,0.29223295536330796,0
20150420,1,0.5847752274187867,0
20150421,0,0.1775714285714286,0
20150422,1,0.5457999559003422,0
20150423,0,0.3932615993851963,0
20150424,0,0.33161099492993784,0
20150427,0,0.4120471754280182,0
20150428,0,0.3198540311476448,0
20150430,0,0.19531058482938843,0
20150501,0,0.41052869867280445,0
20150507,0,0.39315172501873946,0
20150508,0,0.4334690937081045,0
20150511,0,0.32979641179517843,0
20150512,0,0.2560890155927752,0
20150513,0,0.2982992647508644,0
20150514,0,0.15697840551649309,0
20150515,0,0.45813286410750625,0
20150518,0,0.23881629129208434,0
20150519,0,0.32221508323960535,0
20150520,0,0.34477950265547863,0
20150521,0,0.375245198635044,0
20150522,0,0.29577535754587997,0
20150525,0,0.28803105007327934,0
20150526,0,0.30435174760314926,0
20150527,0,0.2761821017601867,0
20150528,0,0.3102231917432288,0
20150529,0,0.26610704365212173,0
20150601,0,0.280663190230356,0
20150602,0,0.2497615484484383,0
20150603,0,0.20529631238499466,0
20150604,0,0.11794092038799028,0
20150605,0,0.17873217168445307,0
20150608,0,0.27279996502215,0
20150609,0,0.4428273308769804,0
20150610,0,0.3302719731641195,0
20150611,0,0.38284275238772514,0
20150612,0,0.1196867852834219,0
20150615,1,0.5725057130717088,0
20150616,0,0.15028611675640577,0
20150617,0,0.10802597402597405,0
20150618,0,0.1513889143758628,0
