date,pred,proba,label
20141211,1,0.512148315878449,0
20141212,1,0.531974233460646,0
20141215,1,0.7340832066184142,0
20141216,1,0.8931968125721008,0
20141217,1,0.6645768018394209,0
20141218,0,0.4028269496870693,0
20141219,1,0.6228054318647124,0
20141222,0,0.45191541393180246,0
20141224,1,0.5348552990239718,0
20141225,0,0.4513202045561787,0
20141226,1,0.5466449421305959,0
20141229,1,0.6335750744545863,0
20141230,1,0.6747052396438841,0
20150105,1,0.6059834275074867,0
20150106,1,0.6331952579286102,0
20150107,1,0.6555451359856918,0
20150108,1,0.5891348982781082,0
20150109,1,0.6296452488218957,0
20150113,1,0.5708988835980631,0
20150114,1,0.5731718928812407,0
20150115,1,0.5130694026540829,0
20150116,1,0.536396563248576,0
20150119,0,0.37569632584328166,0
20150120,0,0.3855398270755711,0
20150121,0,0.38195457617181494,0
20150122,0,0.3990130415368814,0
20150123,1,0.5221845823745142,0
20150126,0,0.3601091065900858,0
20150127,0,0.3762853760171079,0
20150128,0,0.4138525536513862,0
20150129,0,0.4002791861972048,0
20150130,0,0.37214161972808696,0
20150202,1,0.5942082932574567,0
20150203,1,0.5166756925717229,0
20150204,1,0.5337160397674439,0
20150205,0,0.4160668545410677,0
20150206,1,0.5423029751157885,0
20150209,0,0.3880759516049775,0
20150210,0,0.36179460614035297,0
20150212,0,0.4798813755688755,0
20150213,0,0.393347708906292,0
20150216,0,0.4000961742259838,0
20150217,0,0.4467514797258427,0
20150218,0,0.4323441125459108,0
20150219,0,0.4123648246688781,0
20150220,0,0.2876208838711913,0
20150223,0,0.44116027694219084,0
20150224,1,0.5475249859773378,0
20150225,0,0.4955501726021393,0
20150226,1,0.557647613199048,0
20150227,0,0.346969618656208,0
20150302,0,0.3656483630167424,0
20150303,0,0.42017272939418904,0
20150304,0,0.4506830826810069,0
20150305,0,0.4431647021746389,0
20150306,0,0.3916094220353169,0
20150309,0,0.43844879793483416,0
20150310,1,0.6882634599181959,0
20150311,0,0.40348892945458026,0
20150312,1,0.5376312640488863,0
20150313,0,0.3777340247776058,0
20150316,0,0.3007187404840485,0
20150317,0,0.41806251608366635,0
20150318,0,0.3807003109488181,0
20150319,0,0.3544552728831287,0
20150320,0,0.32711610942091357,0
20150323,0,0.3176099436568016,0
20150324,0,0.36799287349305504,0
20150325,0,0.35048176482777543,0
20150326,0,0.28464898142804174,0
20150327,0,0.3075651609260305,0
20150330,0,0.2907302924690647,0
20150331,1,0.5336517474305619,0
20150401,1,0.5945909701396584,0
20150402,0,0.412390908691052,0
20150403,0,0.24158183814066167,0
20150406,0,0.2113568188837613,0
20150407,0,0.44759119590993734,0
20150408,0,0.31532110903082516,0
20150409,0,0.3135587499865201,0
20150410,0,0.36490272750615643,0
20150413,0,0.307792659330088,0
20150414,0,0.2806249802703112,0
20150415,0,0.2539236980365086,0
20150416,0,0.3610043081527073,0
20150417,0,0.3801437500527696,0
20150420,0,0.3103676470588235,0
20150421,0,0.45215198327379463,0
20150422,0,0.2025,0
20150423,0,0.21913883882045065,0
20150424,0,0.21860404531902977,0
20150427,0,0.21465968488082632,0
20150428,0,0.3278060661841826,0
20150430,0,0.4037255589261304,0
20150501,0,0.23070000000000002,0
20150507,0,0.30133333333333334,0
20150508,0,0.20009628030253837,0
20150511,0,0.20616564431107684,0
20150512,0,0.2541167661732126,0
20150513,0,0.22455269797180225,0
20150514,0,0.15875187286832526,0
20150515,0,0.24770036563520048,0
20150518,0,0.2607723847442756,0
20150519,0,0.26205411255411254,0
20150520,0,0.15260541599839667,0
20150521,0,0.13547002256550342,0
20150522,0,0.2362515816288659,0
20150525,0,0.24408249998293194,0
20150526,0,0.21057155647211268,0
20150527,0,0.1805263157894737,0
20150528,0,0.18979417938598822,0
20150529,0,0.18959511089298126,0
20150601,0,0.18211761095724513,0
20150602,0,0.2926660423294097,0
20150603,0,0.1700696324143693,0
20150604,0,0.17758340288516028,0
20150605,0,0.15,0
20150608,0,0.10232231608266529,0
20150609,0,0.20462596012015333,0
20150610,0,0.18686468446336435,0
20150611,0,0.1860623665485517,0
20150612,0,0.1265996633202707,0
20150615,0,0.17253961471528906,0
20150616,0,0.17396739649045295,0
20150617,0,0.1512383647941112,0
20150618,0,0.21533618053285541,0
20150619,0,0.14299134652260215,0
20150622,0,0.22691771655632847,1
20150623,0,0.275764038107509,1
20150624,0,0.29985705951253283,1
20150625,0,0.30780589676064185,1
20150626,0,0.19212260756421654,1
20150629,0,0.45655439621336064,0
20150630,0,0.4271162524605295,0
20150701,1,0.5176360047594692,1
20150702,0,0.4819448838694995,1
20150703,1,0.5033824730730823,1
20150706,1,0.675351409605129,1
20150707,1,0.5726281831231362,1
20150708,1,0.7404357425284017,0
20150709,1,0.6243367292041905,0
20150710,1,0.5943524101793216,0
20150713,1,0.607419422861558,0
20150714,1,0.709560141402183,0
20150715,1,0.7159528524286539,0
20150716,1,0.6531940030459075,0
20150717,1,0.674784725697481,0
20150721,1,0.6597476366250659,1
20150722,0,0.48008690596852915,0
20150723,1,0.7367363943638194,0
20150724,1,0.694133388224937,0
20150727,1,0.5973569572499341,0
20150728,1,0.7809444967370665,0
20150729,1,0.6909726118643653,0
20150730,1,0.6342100034578112,0
20150731,1,0.6646018211624581,0
20150803,0,0.38591701876599777,0
20150804,1,0.5309934433104669,0
20150805,0,0.48923748905436654,0
20150806,1,0.5644988479262674,0
20150807,1,0.5460782212114427,0
20150810,1,0.5131935358766547,0
20150811,1,0.7459009806673019,0
20150812,1,0.6127622174466899,0
20150813,1,0.5561720928238296,0
20150814,0,0.4850378539787505,1
20150817,1,0.6268152799340555,1
20150818,0,0.4406818181818182,1
20150819,1,0.5333277632610383,1
20150820,1,0.5725344696759901,1
20150821,1,0.5959983964761215,1
20150824,0,0.4322372200342125,1
20150825,0,0.34968872397443834,0
20150826,0,0.35523516421303947,0
20150827,0,0.48406508886265015,0
20150828,0,0.48092121365660406,1
20150831,1,0.5551258013608482,1
20150901,1,0.7278299744342986,0
20150902,1,0.6245819601555076,0
20150903,1,0.564154387753214,1
20150904,1,0.595420586070631,0
20150907,1,0.6172027906722233,0
20150908,1,0.7078132263542947,0
20150909,1,0.556878256370278,0
20150910,0,0.42611733672714286,0
20150911,1,0.5403566331627422,0
20150914,1,0.7486496805302153,0
20150915,1,0.823861409061655,0
20150916,1,0.587292691259432,0
20150917,1,0.7259993215537953,1
20150918,1,0.5630120195230659,1
20150924,0,0.4163164281875646,1
20150925,0,0.4903752796316202,1
20150928,1,0.53540691051567,0
20150929,1,0.6747145568307328,0
20150930,1,0.5823965287347648,0
20151001,1,0.6941395223933131,0
20151002,1,0.730386907676281,0
20151005,1,0.7582683128255158,0
20151006,1,0.7274416773675115,0
20151007,1,0.8222437150631895,0
20151008,1,0.7422121745799568,0
20151009,1,0.7904245523641158,0
20151013,1,0.7266123629492767,0
20151014,1,0.7080894271835184,0
20151015,1,0.6422254166273703,0
20151016,1,0.735554008176414,0
20151019,1,0.6719360360363331,0
20151020,1,0.5175923372036988,0
20151021,1,0.6517734206403631,0
20151022,1,0.6899654174324477,0
20151023,1,0.7315878680887685,0
20151026,1,0.5352011589675751,0
20151027,1,0.6575948255241015,0
20151028,1,0.5939347491846912,0
20151029,0,0.4589173833949725,0
20151030,1,0.6254153906657992,0
20151102,0,0.42983526120307547,0
20151104,0,0.4557934539594228,0
20151105,1,0.504795768268384,0
20151106,1,0.58179678094682,0
20151109,0,0.44600524654676815,0
20151110,1,0.5685911418290581,0
20151111,0,0.38183011255230875,0
20151112,1,0.5988088491192148,0
20151113,1,0.569368688919495,0
20151116,1,0.7034354120055846,0
20151117,0,0.4116097704924915,0
20151118,0,0.4758946465715618,0
20151119,1,0.7779610718637238,0
20151120,0,0.4807136082156234,0
20151124,0,0.33909062082969316,0
20151125,0,0.31079027181484625,0
20151126,1,0.5718839620798468,0
20151127,0,0.3809299099230886,0
20151130,0,0.4791134471087018,0
20151201,1,0.6080462689332164,0
20151202,0,0.40186916869199296,0
20151203,1,0.5603316380029291,0
20151204,1,0.8962704316535097,0
20151207,1,0.5206595432508727,1
20151208,0,0.4230744047894134,1
20151209,1,0.5081133544547058,1
20151210,1,0.7076328204022373,1
20151211,1,0.5907061935017337,1
20151214,1,0.587712162952184,0
20151215,1,0.5960279629566284,0
20151216,1,0.60971400074547,0
20151217,1,0.5335071370422864,0
20151218,1,0.7122129124317239,0
20151221,1,0.6803186805179977,0
20151222,0,0.39716959674459446,0
20151224,1,0.7562286931767833,0
20151225,0,0.4226417488517399,0
20151228,1,0.5845899229282294,1
20151229,1,0.619875614903002,1
20151230,1,0.5210267581816447,1
20160104,1,0.6139764912547951,1
20160105,1,0.5901786696372262,1
20160106,1,0.6992582734222564,1
20160107,1,0.672365878230933,1
20160108,1,0.6015729624376196,1
20160112,1,0.7567904910183377,1
20160113,1,0.6389339460254793,1
20160114,1,0.7658462507776248,1
20160115,1,0.6927581253518099,1
20160118,1,0.7144877234427612,1
20160119,1,0.7452428298519811,1
20160120,1,0.8173415370737138,1
20160121,1,0.8030547657175046,0
20160122,1,0.6590846102153679,0
20160125,1,0.5816467908350558,0
20160126,1,0.7721654153668074,0
20160127,1,0.6753433569029005,0
20160128,1,0.6684227214900947,0
20160129,1,0.7090331727443013,1
20160201,1,0.5468486911534949,1
20160202,1,0.7041316817222012,1
20160203,1,0.7258634044277609,1
20160204,1,0.6957970718815893,1
20160205,1,0.5961170132007119,1
20160208,1,0.6581902980810292,1
20160209,1,0.751839957773413,1
20160210,1,0.7103627012786936,1
20160212,1,0.7253731012332446,0
20160215,1,0.7056564411365486,0
20160216,1,0.7064190132040661,0
20160217,1,0.5081606765327695,0
20160218,1,0.5505819230442188,0
20160219,0,0.4680279825193792,0
20160222,1,0.5806753276244472,0
20160223,1,0.6325535714285714,0
20160224,1,0.6979169182240379,0
20160225,1,0.6401141941391988,0
20160226,0,0.37864561284268183,0
20160229,1,0.6467836662804877,0
20160301,1,0.6587712853842649,0
20160302,1,0.5458921069314571,0
20160303,0,0.4353071302942044,0
20160304,0,0.395433293038904,0
20160307,0,0.4,0
20160308,0,0.3515686046511628,0
20160309,0,0.4051795707663983,0
20160310,0,0.49795136128044726,0
20160311,1,0.6119649236573325,0
20160314,0,0.3564295925216978,0
20160315,1,0.5295229078066788,0
20160316,0,0.49533154158378806,0
20160317,1,0.6513460284731037,0
20160318,0,0.454048956039151,0
20160322,0,0.28518620766072034,0
20160323,0,0.45017155954665483,0
20160324,0,0.4316545693247262,0
20160325,0,0.4437873306453759,1
20160328,0,0.4554773415224443,0
20160329,1,0.5096293179672619,1
20160330,1,0.5468419946265666,1
20160331,0,0.38768602033482513,1
20160401,1,0.7003498187135516,0
20160404,0,0.46524376344677065,0
20160405,1,0.6978094790703083,0
20160406,1,0.6837587069514859,0
20160407,1,0.785139032092591,0
20160408,1,0.6769593591225831,0
20160411,1,0.6026533950614034,1
20160412,1,0.5288264614774595,1
20160413,1,0.5275023805253404,1
20160414,1,0.5989938239878065,1
20160415,1,0.5224546195426873,1
20160418,1,0.6151119134235392,0
20160419,1,0.7267355082895017,0
20160420,1,0.6632263235920641,0
20160421,1,0.5862983889157521,0
20160422,1,0.7332858241284286,0
20160425,1,0.5997721687297273,0
20160426,1,0.5779797269238611,0
20160427,1,0.5491229951311949,0
20160428,1,0.5471425763772997,1
20160502,1,0.6147645382451429,0
20160506,1,0.5720530827884422,0
20160509,1,0.563521150494681,0
20160510,0,0.4935434123276867,0
20160511,0,0.45502470859134925,0
20160512,1,0.5115725623077688,0
20160513,1,0.63726584486771,0
20160516,0,0.4109029812525214,0
20160517,1,0.5182828721869335,0
20160518,1,0.6028160133346387,0
20160519,1,0.503358666122514,0
20160520,1,0.5312028900798746,0
20160523,0,0.4542194155450548,0
20160524,0,0.4894014947325441,0
20160525,0,0.4294994848179603,0
20160526,0,0.48692242755719334,0
20160527,0,0.43893020829322105,0
20160530,0,0.45870799946933155,0
20160531,0,0.4266037907367741,0
20160601,1,0.6192073549495087,0
20160602,1,0.5323546850126377,0
20160603,0,0.4916194344212683,0
20160606,1,0.5014449348426513,1
20160607,0,0.4745531372776125,1
20160608,0,0.4005618713963528,1
20160609,0,0.43776281301098885,1
20160610,0,0.39689438569998936,1
20160613,1,0.6389610001500855,0
20160614,0,0.4969421063301671,0
20160615,1,0.5282971649961028,0
20160616,1,0.5873481541322021,0
20160617,1,0.5624659733962468,1
20160620,1,0.6236648569498299,1
20160621,1,0.5740824065748706,1
20160622,1,0.6261055507358233,1
20160623,1,0.605192129160857,1
20160624,1,0.6155643887530546,0
20160627,1,0.565608899354968,0
20160628,1,0.505120519069482,0
20160629,1,0.623210752525066,0
20160630,1,0.6513952202766774,0
20160701,1,0.6289185463884472,0
20160704,1,0.5545681593208915,1
20160705,1,0.6502541324702307,0
20160706,1,0.529339084208248,0
20160707,1,0.6105333707138485,0
20160708,1,0.5727198553376207,0
20160711,1,0.6548685904803402,0
20160712,1,0.6787152109777805,0
20160713,1,0.5750948165906009,0
20160714,1,0.6402253539495681,0
20160715,1,0.5667693884063463,0
20160719,1,0.5955754765559,0
20160720,1,0.5043478849887426,0
20160721,1,0.6368322191756985,0
20160722,1,0.5519691156425858,0
20160725,1,0.5673634457766107,0
20160726,1,0.7027788272717929,0
20160727,1,0.6140180888719303,0
20160728,1,0.5000094347090268,0
20160729,1,0.6768664973931425,0
20160801,1,0.5935392868394191,0
20160802,0,0.4253329504286032,0
20160803,1,0.5626631237057381,0
20160804,0,0.4664212850362109,0
20160805,1,0.5094181932441475,0
20160808,0,0.33969110631453303,0
20160809,1,0.6289585054685046,0
20160810,1,0.5290709266928568,0
20160812,0,0.45207023465378854,0
20160815,0,0.3595164733558611,0
20160816,1,0.5697991562299131,0
20160817,1,0.585559342254928,0
20160818,1,0.5200547223663398,0
20160819,0,0.3965526433598995,0
20160822,0,0.44772942440761526,0
20160823,0,0.4229952751312194,0
20160824,0,0.3257870695397901,0
20160825,0,0.20615112856313633,0
20160826,0,0.26976253800227873,0
20160829,0,0.23674561956024942,0
20160830,0,0.3191033245769818,0
20160831,0,0.3174895538648057,0
20160901,0,0.3407789843954548,0
20160902,0,0.3963269208647889,0
20160905,0,0.26418869509196186,0
20160906,0,0.4230614345500448,0
20160907,0,0.2318883991590133,0
20160908,0,0.36701587923343043,0
20160909,0,0.28786636557398904,1
20160912,0,0.4777442852465774,0
20160913,0,0.37605664444014103,0
20160914,0,0.26192569046337466,0
20160915,0,0.3069928939625349,0
20160916,0,0.40018749962955835,0
20160920,0,0.36349036984778066,0
20160921,0,0.3074506071616113,0
20160923,0,0.28422731291959563,0
20160926,0,0.4493441875277279,0
20160927,0,0.4534354711442279,0
20160928,0,0.3508755967311228,0
20160929,0,0.3673277595995308,0
20160930,0,0.3632526923979065,0
20161003,0,0.32180140557993625,0
20161004,0,0.25605310114560476,0
20161005,0,0.21492731651603503,0
20161006,0,0.3206505359906567,0
20161007,0,0.24837130842133892,0
20161011,0,0.2007140512888047,0
20161012,0,0.28301916639067765,0
20161013,0,0.31052310354739954,0
20161014,0,0.23027976190476188,0
20161017,0,0.3050875244746356,0
20161018,0,0.3328812299590716,0
20161019,0,0.28162580722364267,0
20161020,0,0.37345973707092467,0
20161021,0,0.3312837143678772,0
20161024,0,0.29716453999510706,0
20161025,0,0.25073553244748853,0
20161026,0,0.287408430397537,1
20161027,0,0.3672642750670308,1
20161028,0,0.2578945448439278,1
20161031,0,0.13684595459293777,1
20161101,0,0.18989360651915113,1
20161102,0,0.3489524530437738,1
20161104,0,0.366830112532564,0
20161107,0,0.39079012355544784,1
20161108,0,0.38700221253225675,1
20161109,0,0.483265446383918,0
20161110,1,0.5505845004662707,0
20161111,1,0.5465233523711412,0
20161114,1,0.5581196941490537,0
20161115,1,0.7155234276081063,0
20161116,1,0.577240635154308,0
20161117,0,0.49712571983423,0
20161118,1,0.5641816330000059,0
20161121,0,0.46854095995401646,0
20161122,0,0.452330369524948,0
20161124,1,0.5464923177328798,0
20161125,1,0.5509105793231711,0
20161128,0,0.4563353504981466,0
20161129,0,0.3880756701846943,0
20161130,1,0.5313348939542055,0
20161201,0,0.4966707219932356,0
20161202,0,0.4489391202164532,0
20161205,1,0.5159019172025987,0
20161206,0,0.4490890794411373,0
20161207,0,0.32631972804831916,0
20161208,0,0.43852061902993184,0
20161209,0,0.48904057443492766,0
20161212,0,0.44740810299569506,0
20161213,0,0.3757144543343653,0
20161214,0,0.37215915221089885,0
20161215,0,0.36999743983614947,0
20161216,0,0.31005648345313086,0
20161219,0,0.46778244229891613,0
20161220,0,0.42202469839294954,0
20161221,0,0.250410890747853,0
20161222,0,0.41939005842290733,1
20161226,0,0.3503242570697379,0
20161227,0,0.3426625999028733,0
20161228,0,0.40544848363963504,0
20161229,1,0.539127427320518,0
20161230,1,0.5198925826559915,0
20170104,1,0.5085383667720602,0
20170105,0,0.43000151521031227,0
20170106,0,0.4780283488613168,0
20170110,0,0.43161236522038915,0
20170111,0,0.3429441844225242,0
20170112,0,0.46649205473833955,0
20170113,0,0.38056785797482773,0
20170116,0,0.3383056130675678,0
20170117,0,0.34298426714824215,0
20170118,0,0.2555837870538415,0
20170119,0,0.29748024130313966,0
20170120,0,0.4005179527740107,0
20170123,0,0.18089922480620158,0
20170124,0,0.2883958825609078,0
20170125,0,0.3326875787945243,0
20170126,0,0.27966315328329405,0
20170127,0,0.2982283898572692,0
20170130,0,0.18377054081896543,0
20170131,0,0.28951744057075823,0
20170201,0,0.29075386822591937,0
20170202,0,0.20892950741838534,0
20170203,0,0.2679357246834673,0
20170206,0,0.276425996131981,0
20170207,0,0.45307692307692304,0
20170208,0,0.3364129210585171,0
20170209,0,0.28246649340165086,0
20170210,0,0.32087683671804706,0
20170213,0,0.30067402859187403,0
20170214,0,0.36176588924075115,0
20170215,0,0.21484760390627336,0
20170216,0,0.29825119223676483,0
20170217,0,0.2813749721207575,0
20170220,0,0.30048063296286065,0
20170221,0,0.28940842046236886,0
20170222,0,0.24902802473781108,0
20170223,0,0.2958577569942227,0
20170224,0,0.17,0
20170227,0,0.2122358794332697,0
20170228,0,0.31891793754538855,0
20170301,0,0.3108333333333333,0
20170302,0,0.2502751066353963,0
20170303,0,0.15705280684371706,0
20170306,0,0.1882901789112454,0
20170307,0,0.23461378696511656,0
20170308,0,0.23342859646499203,0
20170309,0,0.17776153142203796,0
20170310,0,0.18673828047473504,0
20170313,0,0.20233401360544218,0
20170314,0,0.1780863402099618,0
20170315,0,0.23835043677190754,0
20170316,0,0.2248224095019511,1
20170317,0,0.219819238889294,1
20170321,0,0.10388219458351039,1
20170322,0,0.23564194804637148,0
20170323,0,0.31214814463952395,0
20170324,0,0.28066849816849815,0
20170327,0,0.3740075533786258,0
20170328,0,0.35839169192173886,0
20170329,0,0.43155605979738987,0
20170330,0,0.35853963969033775,0
20170331,0,0.2623742608154373,0
20170403,0,0.4105996737374362,0
20170404,0,0.3453531377032996,0
20170405,0,0.35617165371350235,1
20170406,0,0.3284850065517528,0
20170407,0,0.45453525005352063,0
20170410,0,0.44063472743940446,0
20170411,0,0.30598207556452056,0
20170412,0,0.284319779559606,0
20170413,0,0.32205544645947076,0
20170414,0,0.3329853088233765,0
20170417,0,0.3034251522561231,0
20170418,0,0.20895587171449242,0
20170419,0,0.2513391680110618,0
20170420,0,0.275817418403072,0
20170421,0,0.3776465934939507,0
20170424,0,0.21168921022587456,0
20170425,0,0.3009460198399113,0
20170426,0,0.2519750186081614,0
20170427,0,0.2373462393519723,0
20170428,0,0.3946346363263203,0
20170501,0,0.3544626425730727,0
20170502,0,0.3335464182415667,0
20170508,0,0.33994030278786735,0
20170509,0,0.41045261984392417,0
20170510,0,0.22920107914815907,0
20170511,0,0.23980098145473072,0
20170512,0,0.25167654771617753,0
20170515,0,0.26141826298537457,0
20170516,0,0.24095964271783213,0
20170517,0,0.27698985507246376,0
20170518,0,0.41666666666666663,0
20170519,0,0.41639828810374024,0
20170522,0,0.3397608656670589,0
20170523,0,0.20096591122177082,0
20170524,0,0.2649771820616358,0
20170525,0,0.37201949802349543,0
20170526,0,0.19559714967544242,0
20170529,0,0.3246510352392706,0
20170530,0,0.16839582416601942,0
20170531,0,0.19542857142857145,0
20170601,0,0.17481862985966246,0
20170602,0,0.1892155371358774,0
20170605,0,0.20456940567073656,0
20170606,0,0.1252107656638886,0
20170607,0,0.2591277707990726,0
20170608,0,0.12802516006402562,0
20170609,0,0.15466666666666665,0
20170612,0,0.20568259546459725,0
20170613,0,0.2514548025074341,0
20170614,0,0.21703503361201917,0
20170615,0,0.22022690883367968,0
20170616,0,0.2862140517547644,0
20170619,0,0.11301057253249035,0
20170620,0,0.15443935762528765,0
20170621,0,0.08975717856238574,0
20170622,0,0.18263050295467922,0
20170623,0,0.18557754509477692,0
20170626,0,0.18093329885624257,0
20170627,0,0.26668269897816893,0
20170628,0,0.23616937310283176,0
20170629,0,0.1698955091146109,0
20170630,0,0.24030303030303032,0
20170703,0,0.20414690490816578,0
20170704,0,0.20883682925395256,0
20170705,0,0.15729602100654463,0
20170706,0,0.1682045344546866,0
20170707,0,0.06901376655646352,0
20170710,0,0.17258725261862778,0
20170711,0,0.15311735935198295,0
20170712,0,0.11205077936479356,0
20170713,0,0.13196388663277836,0
20170714,0,0.1175432351842895,0
20170718,0,0.1933521336288058,0
20170719,0,0.1492492528213382,0
20170720,0,0.05602192531498118,0
20170721,0,0.17303000416510042,0
20170724,0,0.22196315041439885,0
20170725,0,0.1813715015920898,0
20170726,0,0.1069338353702194,0
20170727,0,0.14832429483421275,0
20170728,0,0.21108559274714367,0
20170731,0,0.25602878170135235,0
20170801,0,0.19505755876333264,0
20170802,0,0.16196137920611745,1
20170803,0,0.0944747899159664,1
20170804,0,0.215,1
20170807,0,0.21015815987534306,1
20170808,0,0.06453660549356305,1
20170809,0,0.14330557122193968,0
20170810,0,0.3788466366708561,0
20170814,1,0.5177356161006795,0
20170815,0,0.43685908027534887,0
20170816,0,0.4467306672064539,0
20170817,0,0.4669104453525159,0
20170818,1,0.5832625205130013,0
20170821,1,0.5016797093837535,0
20170822,0,0.46211302786935915,0
20170823,0,0.4218742845396031,0
20170824,0,0.23887449176212416,0
20170825,0,0.44046709633638015,0
20170828,0,0.32588962399493554,0
20170829,0,0.36092761766678355,0
20170830,0,0.3180906930667615,0
20170831,0,0.28971558675931464,0
20170901,0,0.31277564240978917,1
20170904,0,0.3859979638104916,0
20170905,0,0.34252349775404695,0
20170906,0,0.3259825891943012,0
20170907,0,0.4291774473778075,0
20170908,0,0.3203333333333333,0
20170911,0,0.2684028055559361,0
20170912,0,0.29375,0
20170913,0,0.4103959148727984,0
20170914,0,0.2665206733230022,0
20170915,0,0.24187603137603142,0
20170919,0,0.20251242095754293,0
20170920,0,0.22680415611319177,0
20170921,0,0.2587289631863297,0
20170922,0,0.2255910465336199,0
20170925,0,0.2725,0
20170926,0,0.23114611118090475,0
