date,pred,proba,label
20141211,1,0.6030603174603175,0
20141212,0,0.35828121030882665,0
20141215,1,0.7687351190476189,0
20141216,1,0.7374324324324324,0
20141217,1,0.6094253771168143,0
20141218,1,0.5216768575829144,0
20141219,1,0.6235450144243136,0
20141222,0,0.3941143149855354,0
20141224,0,0.449424766855031,0
20141225,0,0.4858,0
20141226,0,0.4012336184435511,0
20141229,0,0.394836409320369,0
20141230,1,0.5039385763344032,0
20150105,1,0.5912879528937333,0
20150106,1,0.6347608695652174,0
20150107,1,0.5022307072557072,0
20150108,1,0.5350473063321735,0
20150109,1,0.7104988208012186,0
20150113,1,0.6278640866214396,0
20150114,0,0.19350934153565735,0
20150115,1,0.6011313081356467,0
20150116,1,0.7645904793783999,0
20150119,0,0.40027794491409296,0
20150120,1,0.5210684406910662,0
20150121,0,0.18868645377919574,0
20150122,0,0.3216355347974103,0
20150123,0,0.4587540003134995,0
20150126,1,0.574398142426327,0
20150127,1,0.5015287803347533,0
20150128,0,0.2883047390188901,0
20150129,0,0.16,0
20150130,0,0.20697592050231797,0
20150202,0,0.37303161347010083,0
20150203,0,0.4310138780596098,0
20150204,0,0.43741032313993955,0
20150205,1,0.5827018389756834,0
20150206,1,0.6794472291840714,0
20150209,0,0.44511496332210604,0
20150210,0,0.31984035293661,0
20150212,0,0.4206179965358509,0
20150213,0,0.46656427428623864,0
20150216,0,0.4130394564164805,0
20150217,1,0.5140087961525316,0
20150218,0,0.43095094577331705,0
20150219,0,0.23876333415676304,0
20150220,0,0.3334823535700949,0
20150223,1,0.5270638057594579,0
20150224,1,0.6392777777777776,0
20150225,0,0.49688461538461537,0
20150226,1,0.5472151008868604,0
20150227,0,0.4935426813388226,0
20150302,0,0.3316613082345615,0
20150303,0,0.358184398252167,0
20150304,0,0.33290498440860583,0
20150305,0,0.35435284658996713,0
20150306,1,0.5064646464646465,0
20150309,0,0.4045986076091854,0
20150310,0,0.45713184060643364,0
20150311,0,0.3736707365376059,0
20150312,1,0.5545450695876228,0
20150313,1,0.563129525764977,0
20150316,0,0.43141566189330827,0
20150317,1,0.5566226793215957,0
20150318,0,0.44982511877186654,0
20150319,1,0.5488049204783025,0
20150320,1,0.7502919585803746,0
20150323,0,0.3793878205128205,0
20150324,0,0.3053782810159888,0
20150325,1,0.6713646414503606,0
20150326,1,0.6413554882687629,0
20150327,1,0.6373216462986399,0
20150330,0,0.4671353267038961,0
20150331,1,0.5225745040906804,0
20150401,1,0.6679552534733705,0
20150402,0,0.4841713454094556,0
20150403,1,0.5163185023788472,0
