date,pred,proba,label
20141211,1,0.6186162403194636,0
20141212,0,0.47684089286074743,0
20141215,1,0.5883469759760771,0
20141216,1,0.655644522566341,0
20141217,1,0.5674624867586306,0
20141218,0,0.49952528226697895,0
20141219,0,0.42377530889487375,0
20141222,0,0.30453233864316914,0
20141224,0,0.41701522598508894,0
20141225,0,0.3548783673537915,0
20141226,0,0.4374411764705882,0
20141229,0,0.42001616379310347,0
20141230,1,0.5207653991135137,0
20150105,0,0.44666794621975137,0
20150106,1,0.5127584466211891,0
20150107,0,0.43028131779476864,0
20150108,0,0.3647562227330603,0
20150109,0,0.3820147548090896,0
20150113,0,0.3650144995363958,0
20150114,0,0.282077341608726,0
20150115,0,0.30687176554632184,0
20150116,0,0.35254803403906915,0
20150119,0,0.2345939275294224,0
20150120,0,0.30035509784969805,0
20150121,0,0.3208313540029831,0
20150122,0,0.38921615142330857,0
20150123,0,0.40441997888116726,0
20150126,0,0.3372377533197761,0
20150127,0,0.3783053084960604,0
20150128,0,0.3398582607832205,0
20150129,0,0.34073987789402566,0
20150130,0,0.38053684233741447,0
20150202,1,0.501072963800905,0
20150203,1,0.5383429858149803,0
20150204,0,0.42434616381141455,0
20150205,1,0.5388576686278708,0
20150206,0,0.42285729240648295,0
20150209,0,0.3453732761597934,0
20150210,0,0.35550223990804947,0
20150212,1,0.5266555892028727,0
20150213,0,0.33475083056478405,0
20150216,0,0.2542256107338537,0
20150217,0,0.32812886413232634,0
20150218,0,0.4307568420236466,0
20150219,0,0.275798669637428,0
20150220,0,0.37115280962383856,0
20150223,0,0.2607616717303408,0
20150224,0,0.40940219980314135,0
20150225,0,0.45328687982034893,0
20150226,0,0.3836615119105642,0
20150227,0,0.3265624638727378,0
20150302,0,0.27902315576580283,0
20150303,0,0.34579412662287373,0
20150304,0,0.4721114727702684,0
20150305,0,0.3778813216377397,0
20150306,0,0.44217257672169735,0
20150309,0,0.3912355770249454,0
20150310,1,0.5614765350510251,0
20150311,0,0.42603578578376633,0
20150312,1,0.531229438690505,0
20150313,0,0.36935672239192174,0
20150316,0,0.46326172441081676,0
20150317,1,0.5139232046100838,0
20150318,0,0.4131333495102472,0
20150319,0,0.44899753218792876,0
20150320,0,0.17804160880232986,0
20150323,0,0.23285105580693816,0
20150324,0,0.39879088335080654,0
20150325,0,0.3997811447811448,0
20150326,0,0.3831443107719623,0
20150327,1,0.5465406261561229,0
20150330,0,0.36378182163553674,0
20150331,0,0.4446124221861927,0
20150401,1,0.5022123834711392,0
20150402,0,0.22964392654943938,0
20150403,0,0.26883694636092836,0
20150406,0,0.3538976045776787,0
20150407,1,0.5760636558043803,0
20150408,0,0.4341357130645548,0
20150409,0,0.46118258815057933,0
20150410,0,0.30784173590148717,0
20150413,0,0.3634586516021837,0
20150414,0,0.31654214529561303,0
20150415,0,0.40306185553330864,0
20150416,0,0.47195364107123744,0
20150417,0,0.351315093296093,0
20150420,0,0.4036423251665831,0
20150421,1,0.5008046508014865,0
20150422,0,0.39478568036850153,0
20150423,0,0.3341082278380075,0
20150424,0,0.26,0
20150427,0,0.2950910461615068,0
20150428,0,0.40829353212743014,0
20150430,1,0.5108683735619219,0
20150501,0,0.4090508338380182,0
20150507,0,0.4495046280277421,0
20150508,0,0.26035753218890756,0
20150511,0,0.37833564254614016,0
20150512,0,0.3201092053611843,0
20150513,0,0.33600480584174763,0
20150514,0,0.23957344909805298,0
20150515,0,0.36698207190089144,0
20150518,0,0.39712740305678806,0
20150519,0,0.4975640412578869,0
20150520,0,0.41905291118653365,0
20150521,0,0.43748700414714503,0
20150522,0,0.283079773931721,0
20150525,0,0.30416555301561954,0
20150526,0,0.41349152542372886,0
20150527,0,0.3197553199073483,0
20150528,0,0.39839854313018763,0
20150529,0,0.35481782311508864,0
20150601,0,0.4411883728081053,0
20150602,0,0.47063592146970445,0
20150603,0,0.35050761817213183,0
20150604,0,0.3892065010814202,0
20150605,0,0.37565942385083717,0
20150608,0,0.34058673469387757,0
20150609,0,0.36956320849863145,0
20150610,0,0.469631507775524,0
20150611,0,0.24364432430988398,0
20150612,0,0.25536084952767507,0
20150615,0,0.2898773528986839,0
20150616,0,0.25361974668823944,0
20150617,0,0.38577138259808436,0
20150618,0,0.4543340575727262,0
20150619,0,0.3204937299253004,0
20150622,0,0.36,1
20150623,0,0.4857018293793165,1
20150624,0,0.35253851278201814,1
20150625,0,0.23662583396405754,1
20150626,0,0.30609789063311066,1
20150629,0,0.467630023640662,0
20150630,0,0.3729582066317452,0
20150701,0,0.4343655400872183,1
20150702,0,0.3356268393414264,1
20150703,0,0.29090417223972037,1
20150706,1,0.6456779605588784,1
20150707,1,0.5747121004203773,1
20150708,1,0.5807886965778425,0
20150709,0,0.4475513975708537,0
20150710,1,0.5888194045578767,0
20150713,0,0.4943820629944722,0
20150714,0,0.4724306720109518,0
20150715,0,0.48753737137643066,0
20150716,1,0.5598252682663865,0
20150717,1,0.516107821925199,0
20150721,1,0.6336366497318893,1
20150722,1,0.5654958218704751,0
20150723,1,0.5615977229601518,0
20150724,1,0.6314759147525819,0
20150727,1,0.621759339927847,0
20150728,1,0.6536720969089389,0
20150729,1,0.5640031234482289,0
20150730,1,0.5115046149611415,0
20150731,0,0.4375207356756166,0
20150803,0,0.34301690499452037,0
20150804,0,0.4475736784016433,0
20150805,1,0.5448178752204957,0
20150806,0,0.47878785880507907,0
20150807,0,0.45604665960112234,0
20150810,0,0.4708148652611694,0
20150811,1,0.542841207448525,0
20150812,0,0.42991666666666667,0
20150813,0,0.49187461564759904,0
20150814,1,0.5919533567596721,1
20150817,1,0.6357837195605278,1
20150818,1,0.5114964163755019,1
20150819,1,0.5949333493811594,1
20150820,1,0.5895315126074303,1
20150821,0,0.47044193028898623,1
20150824,0,0.38659888715908436,1
20150825,0,0.343920580553458,0
20150826,0,0.3101217402393507,0
20150827,0,0.274638727331782,0
20150828,0,0.30365933240136467,1
20150831,1,0.5050260612027165,1
20150901,1,0.5739121539005556,0
20150902,0,0.46233138426752346,0
20150903,0,0.41140161766390526,1
20150904,1,0.6398366315892187,0
20150907,1,0.5463065116858314,0
20150908,1,0.5652087891380213,0
20150909,1,0.5683837055552006,0
20150910,0,0.3168259966118041,0
20150911,1,0.5676407934987896,0
20150914,1,0.626219112495964,0
20150915,1,0.6980000391232296,0
20150916,1,0.7083834978730669,0
